"uri","name","author_name","author_movement","genre"
"http://dbpedia.org/resource/Knight_of_Shadows","Knight of Shadows","Roger Zelazny","New Wave science fiction","Fantasy literature",""
"http://dbpedia.org/resource/Prince_of_Chaos","Prince of Chaos","Roger Zelazny","New Wave science fiction","Fantasy literature",""
"http://dbpedia.org/resource/The_Flight_to_Lucifer","The Flight to Lucifer","Harold Bloom","Romanticism","Fantasy literature",""
"http://dbpedia.org/resource/Earthquake_Weather_(novel)","Earthquake Weather (novel)","Tim Powers","Steampunk","Fantasy literature",""
"http://dbpedia.org/resource/Three_Days_to_Never","Three Days to Never","Tim Powers","Steampunk","Fantasy literature",""
"http://dbpedia.org/resource/Declare","Declare","Tim Powers","Steampunk","Fantasy literature",""
"http://dbpedia.org/resource/Last_Call_(novel)","Last Call (novel)","Tim Powers","Steampunk","Fantasy literature",""
"http://dbpedia.org/resource/Expiration_Date_(novel)","Expiration Date (novel)","Tim Powers","Steampunk","Fantasy literature",""
"http://dbpedia.org/resource/Only_Begotten_Daughter","Only Begotten Daughter","James K. Morrow","Transrealism (literature)","Fantasy literature",""
"http://dbpedia.org/resource/Only_Begotten_Daughter","Only Begotten Daughter","James K. Morrow","Humanism","Fantasy literature",""
"http://dbpedia.org/resource/The_Flight_to_Lucifer","The Flight to Lucifer","Harold Bloom","Aestheticism","Fantasy literature",""
"http://dbpedia.org/resource/First_Among_Sequels","First Among Sequels","Jasper Fforde","Postmodern literature","Fantasy literature",""
"http://dbpedia.org/resource/Lost_in_a_Good_Book","Lost in a Good Book","Jasper Fforde","Postmodern literature","Fantasy literature",""
"http://dbpedia.org/resource/Something_Rotten","Something Rotten","Jasper Fforde","Postmodern literature","Fantasy literature",""
"http://dbpedia.org/resource/The_Eyre_Affair","The Eyre Affair","Jasper Fforde","Postmodern literature","Fantasy literature",""
"http://dbpedia.org/resource/The_Well_of_Lost_Plots","The Well of Lost Plots","Jasper Fforde","Postmodern literature","Fantasy literature",""
"http://dbpedia.org/resource/Annihilation_(VanderMeer_novel)","Annihilation (VanderMeer novel)","Jeff VanderMeer","New Weird","Fantasy literature",""
"http://dbpedia.org/resource/Acceptance_(novel)","Acceptance (novel)","Jeff VanderMeer","New Weird","Fantasy literature",""
"http://dbpedia.org/resource/City_of_Saints_and_Madmen","City of Saints and Madmen","Jeff VanderMeer","New Weird","Fantasy literature",""
"http://dbpedia.org/resource/Authority_(novel)","Authority (novel)","Jeff VanderMeer","New Weird","Fantasy literature",""
"http://dbpedia.org/resource/Shriek:_An_Afterword","Shriek: An Afterword","Jeff VanderMeer","New Weird","Fantasy literature",""
"http://dbpedia.org/resource/Finch_(novel)","Finch (novel)","Jeff VanderMeer","New Weird","Fantasy literature",""
"http://dbpedia.org/resource/The_Shaving_of_Shagpat","The Shaving of Shagpat","George Meredith","Victorian literature","Fantasy literature",""
"http://dbpedia.org/resource/In_the_Dark_(Kuprin)","In the Dark (Kuprin)","Aleksandr Kuprin","Naturalism (literature)","Psychological novel",""
"http://dbpedia.org/resource/The_Sea-Wolf","The Sea-Wolf","Jack London","Naturalism (literature)","Psychological novel",""
"http://dbpedia.org/resource/The_Sea-Wolf","The Sea-Wolf","Jack London","Realism (arts)","Psychological novel",""
"http://dbpedia.org/resource/Tam_Lin_(novel)","Tam Lin (novel)","Pamela Dean","Contemporary fantasy","Fantasy of manners",""
"http://dbpedia.org/resource/Tam_Lin_(novel)","Tam Lin (novel)","Pamela Dean","Urban fantasy","Fantasy of manners",""
"http://dbpedia.org/resource/Tam_Lin_(novel)","Tam Lin (novel)","Pamela Dean","Fantasy of manners","Fantasy of manners",""
"http://dbpedia.org/resource/Shadow_(Marcia_Brown_book)","Shadow (Marcia Brown book)","Blaise Cendrars","Modernism","Picture book",""
"http://dbpedia.org/resource/Shadow_(Marcia_Brown_book)","Shadow (Marcia Brown book)","Blaise Cendrars","Futurism","Picture book",""
"http://dbpedia.org/resource/The_Prophet_(book)","The Prophet (book)","Kahlil Gibran","Mahjar","Prose poetry",""
"http://dbpedia.org/resource/The_Prophet_(book)","The Prophet (book)","Kahlil Gibran","The Pen League","Prose poetry",""
"http://dbpedia.org/resource/Dali's_Mustache","Dali's Mustache","Salvador Dalí","Dada","Photo-book",""
"http://dbpedia.org/resource/Dali's_Mustache","Dali's Mustache","Salvador Dalí","Surrealism","Photo-book",""
"http://dbpedia.org/resource/Dali's_Mustache","Dali's Mustache","Salvador Dalí","Cubism","Photo-book",""
"http://dbpedia.org/resource/On_Stranger_Tides","On Stranger Tides","Tim Powers","Steampunk","Historical fantasy",""
"http://dbpedia.org/resource/The_Stress_of_Her_Regard","The Stress of Her Regard","Tim Powers","Steampunk","Historical fantasy",""
"http://dbpedia.org/resource/The_Drawing_of_the_Dark","The Drawing of the Dark","Tim Powers","Steampunk","Historical fantasy",""
"http://dbpedia.org/resource/The_Enterprise_of_Death","The Enterprise of Death","Jesse Bullington","New Weird","Historical fantasy",""
"http://dbpedia.org/resource/Middle_C_(novel)","Middle C (novel)","William H. Gass","Postmodernism","Postmodern literature",""
"http://dbpedia.org/resource/The_Cannibal_(novel)","The Cannibal (novel)","John Hawkes (novelist)","Postmodernism","Postmodern literature",""
"http://dbpedia.org/resource/Second_Skin_(novel)","Second Skin (novel)","John Hawkes (novelist)","Postmodernism","Postmodern literature",""
"http://dbpedia.org/resource/The_Lime_Twig","The Lime Twig","John Hawkes (novelist)","Postmodernism","Postmodern literature",""
"http://dbpedia.org/resource/Almost_Transparent_Blue","Almost Transparent Blue","Ryū Murakami","Postmodernism","Postmodern literature",""
"http://dbpedia.org/resource/Coin_Locker_Babies","Coin Locker Babies","Ryū Murakami","Postmodernism","Postmodern literature",""
"http://dbpedia.org/resource/The_Tunnel_(novel)","The Tunnel (novel)","William H. Gass","Postmodernism","Postmodern literature",""
"http://dbpedia.org/resource/Adibas","Adibas","Zaza Burchuladze","Postmodernism","Postmodern literature",""
"http://dbpedia.org/resource/Oblivion:_Stories","Oblivion: Stories","David Foster Wallace","Hysterical realism","Postmodern literature",""
"http://dbpedia.org/resource/Oblivion:_Stories","Oblivion: Stories","David Foster Wallace","Post-postmodernism","Postmodern literature",""
"http://dbpedia.org/resource/Generation_X:_Tales_for_an_Accelerated_Culture","Generation X: Tales for an Accelerated Culture","Douglas Coupland","Literary modernism","Postmodern literature",""
"http://dbpedia.org/resource/Generation_A","Generation A","Douglas Coupland","Literary modernism","Postmodern literature",""
"http://dbpedia.org/resource/Middle_C_(novel)","Middle C (novel)","William H. Gass","Metafiction","Postmodern literature",""
"http://dbpedia.org/resource/The_Tunnel_(novel)","The Tunnel (novel)","William H. Gass","Metafiction","Postmodern literature",""
"http://dbpedia.org/resource/American_Psycho","American Psycho","Bret Easton Ellis","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/Detour_(Brodsky_novel)","Detour (Brodsky novel)","Michael Brodsky","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/We_Can_Report_Them","We Can Report Them","Michael Brodsky","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/Hind's_Kidnap","Hind's Kidnap","Joseph McElroy","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/The_Recognitions","The Recognitions","William Gaddis","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/Xman","Xman","Michael Brodsky","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/Generation_X:_Tales_for_an_Accelerated_Culture","Generation X: Tales for an Accelerated Culture","Douglas Coupland","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/Lunar_Park","Lunar Park","Bret Easton Ellis","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/Underworld_(DeLillo_novel)","Underworld (DeLillo novel)","Don DeLillo","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/Cannonball_(novel)","Cannonball (novel)","Joseph McElroy","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/Women_and_Men","Women and Men","Joseph McElroy","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/***_(novel)","*** (novel)","Michael Brodsky","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/Oblivion:_Stories","Oblivion: Stories","David Foster Wallace","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/Generation_A","Generation A","Douglas Coupland","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/The_Dead_Father","The Dead Father","Donald Barthelme","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/The_Familiar,_Volume_1:_One_Rainy_Day_in_May","The Familiar, Volume 1: One Rainy Day in May","Mark Z. Danielewski","Postmodern literature","Postmodern literature",""
"http://dbpedia.org/resource/The_Familiar,_Volume_1:_One_Rainy_Day_in_May","The Familiar, Volume 1: One Rainy Day in May","Mark Z. Danielewski","Ergodic literature","Postmodern literature",""
"http://dbpedia.org/resource/The_Painted_Word","The Painted Word","Tom Wolfe","New Journalism","Art criticism",""
"http://dbpedia.org/resource/From_Bauhaus_to_Our_House","From Bauhaus to Our House","Tom Wolfe","New Journalism","Art criticism",""
"http://dbpedia.org/resource/All_Tomorrow's_Parties_(novel)","All Tomorrow's Parties (novel)","William Gibson","Cyberpunk","Cyberpunk derivatives",""
"http://dbpedia.org/resource/All_Tomorrow's_Parties_(novel)","All Tomorrow's Parties (novel)","William Gibson","Steampunk","Cyberpunk derivatives",""
"http://dbpedia.org/resource/All_Tomorrow's_Parties_(novel)","All Tomorrow's Parties (novel)","William Gibson","Cyberpunk derivatives","Cyberpunk derivatives",""
"http://dbpedia.org/resource/The_Indian_Clerk","The Indian Clerk","David Leavitt","Minimalism","Biography",""
"http://dbpedia.org/resource/A_History_of_the_Life_and_Voyages_of_Christopher_Columbus","A History of the Life and Voyages of Christopher Columbus","Washington Irving","Romanticism","Biography",""
"http://dbpedia.org/resource/Mahomet_and_His_Successors","Mahomet and His Successors","Washington Irving","Romanticism","Biography",""
"http://dbpedia.org/resource/Like_Colour_to_the_Blind","Like Colour to the Blind","Donna Williams","Autism rights movement","Biography",""
"http://dbpedia.org/resource/Nobody_Nowhere","Nobody Nowhere","Donna Williams","Autism rights movement","Biography",""
"http://dbpedia.org/resource/Somebody_Somewhere_(book)","Somebody Somewhere (book)","Donna Williams","Autism rights movement","Biography",""
"http://dbpedia.org/resource/The_Last_Words_of_Dutch_Schultz","The Last Words of Dutch Schultz","William S. Burroughs","Beat Generation","Biography",""
"http://dbpedia.org/resource/Zami:_A_New_Spelling_of_My_Name","Zami: A New Spelling of My Name","Audre Lorde","Civil and political rights","Biography",""
"http://dbpedia.org/resource/Extraordinary_Canadians:_Marshall_McLuhan","Extraordinary Canadians: Marshall McLuhan","Douglas Coupland","Literary modernism","Biography",""
"http://dbpedia.org/resource/Extraordinary_Canadians:_Marshall_McLuhan","Extraordinary Canadians: Marshall McLuhan","Douglas Coupland","Postmodern literature","Biography",""
"http://dbpedia.org/resource/The_Last_Words_of_Dutch_Schultz","The Last Words of Dutch Schultz","William S. Burroughs","Postmodern literature","Biography",""
"http://dbpedia.org/resource/Mountains_Beyond_Mountains","Mountains Beyond Mountains","Tracy Kidder","Creative nonfiction","Biography",""
"http://dbpedia.org/resource/The_Twelve_Caesars","The Twelve Caesars","Suetonius","Classical Latin","Biography",""
"http://dbpedia.org/resource/The_Indian_Clerk","The Indian Clerk","David Leavitt","LGBT literature","Biography",""
"http://dbpedia.org/resource/The_First_Garment","The First Garment","Guram Dochanashvili","Postmodernism","Adventure fiction",""
"http://dbpedia.org/resource/Journey_to_Karabakh","Journey to Karabakh","Aka Morchiladze","Postmodernism","Adventure fiction",""
"http://dbpedia.org/resource/The_Deerslayer","The Deerslayer","James Fenimore Cooper","Romanticism","Adventure fiction",""
"http://dbpedia.org/resource/The_Prairie","The Prairie","James Fenimore Cooper","Romanticism","Adventure fiction",""
"http://dbpedia.org/resource/The_First_Garment","The First Garment","Guram Dochanashvili","Satire","Adventure fiction",""
"http://dbpedia.org/resource/White_Fang","White Fang","Jack London","Naturalism (literature)","Adventure fiction",""
"http://dbpedia.org/resource/The_Abysmal_Brute","The Abysmal Brute","Jack London","Naturalism (literature)","Adventure fiction",""
"http://dbpedia.org/resource/The_Sea-Wolf","The Sea-Wolf","Jack London","Naturalism (literature)","Adventure fiction",""
"http://dbpedia.org/resource/The_Call_of_the_Wild","The Call of the Wild","Jack London","Naturalism (literature)","Adventure fiction",""
"http://dbpedia.org/resource/The_Cruise_of_the_Dazzler","The Cruise of the Dazzler","Jack London","Naturalism (literature)","Adventure fiction",""
"http://dbpedia.org/resource/Flight:_A_Quantum_Fiction_Novel","Flight: A Quantum Fiction Novel","Vanna Bonta","Quantum fiction","Adventure fiction",""
"http://dbpedia.org/resource/White_Fang","White Fang","Jack London","Realism (arts)","Adventure fiction",""
"http://dbpedia.org/resource/The_Abysmal_Brute","The Abysmal Brute","Jack London","Realism (arts)","Adventure fiction",""
"http://dbpedia.org/resource/The_Sea-Wolf","The Sea-Wolf","Jack London","Realism (arts)","Adventure fiction",""
"http://dbpedia.org/resource/The_Call_of_the_Wild","The Call of the Wild","Jack London","Realism (arts)","Adventure fiction",""
"http://dbpedia.org/resource/The_Cruise_of_the_Dazzler","The Cruise of the Dazzler","Jack London","Realism (arts)","Adventure fiction",""
"http://dbpedia.org/resource/The_First_Garment","The First Garment","Guram Dochanashvili","Realism (arts)","Adventure fiction",""
"http://dbpedia.org/resource/Tarzan:_The_Lost_Adventure","Tarzan: The Lost Adventure","Joe R. Lansdale","Splatterpunk","Adventure fiction",""
"http://dbpedia.org/resource/The_Adventures_of_Harry_Richmond","The Adventures of Harry Richmond","George Meredith","Victorian literature","Adventure fiction",""
"http://dbpedia.org/resource/Sztafeta","Sztafeta","Melchior Wańkowicz","Modernism","Creative nonfiction",""
"http://dbpedia.org/resource/Dinner_Party_(play)","Dinner Party (play)","Pier Vittorio Tondelli","Postmodernism","Play (theatre)",""
"http://dbpedia.org/resource/City_of_a_Thousand_Suns","City of a Thousand Suns","Samuel R. Delany","New Wave science fiction","Science fantasy",""
"http://dbpedia.org/resource/The_Fall_of_the_Towers","The Fall of the Towers","Samuel R. Delany","New Wave science fiction","Science fantasy",""
"http://dbpedia.org/resource/The_Jewels_of_Aptor","The Jewels of Aptor","Samuel R. Delany","New Wave science fiction","Science fantasy",""
"http://dbpedia.org/resource/The_Towers_of_Toron","The Towers of Toron","Samuel R. Delany","New Wave science fiction","Science fantasy",""
